name,rate,review_cnt,city,state,business_id,latitude,longitude,categories
Margarita Villa,3.0,417,Ventura,CA,fDxo7Rmt0BGtzf1UwnvKTg,34.2410487,-119.2656911," Mexican, Cocktail Bars, Seafood"
Luna Grill - Ventura,4.0,279,Ventura,CA,ZC9XB-O81sX__malSP9OOQ,34.2649252095682,-119.213809186373," Mediterranean, Greek, Wraps"
Dos Hermanos Tacos,4.5,8,Oxnard,CA,zxkxwct3WWRA7bQ1G4awUw,34.2200278290159,-119.194306209683, Mexican
Petit Street Grill,4.5,18,Camarillo,CA,5bYcUA8lhHtOfC-7dGXOTg,34.21524,-119.03093," Breakfast & Brunch, Tacos, Burgers"
IHOP,3.0,96,Oxnard,CA,zC4AgXN8e505VXg0yyPRdQ,34.21978,-119.17766," Breakfast & Brunch, American (Traditional), Burgers"
El Dorado Restaurant,4.0,65,Oxnard,CA,OI2LeOkgLbDJnrWYUNk2wA,34.1961867,-119.1776237, Mexican
La Botana Restaurant,4.0,5,Oxnard,CA,3Bh2R8rA0sWK1rNe4A0Fiw,34.2042694,-119.1734924, Mexican
Wienerschnitzel,3.5,33,Oxnard,CA,y0zJ-oiGNBQPX6WJ1qPvEw,34.17371,-119.19464," Hot Dogs, Fast Food, Sandwiches"
Fisherman's Sushi,3.5,39,Port Hueneme,CA,Fwkory-OrJAqgZHasTUiSw,34.1760420799255,-119.210345819592, Sushi Bars
Jack in the Box,1.5,38,Oxnard,CA,C58dcg1cR201hY789q5uyw,34.2112798,-119.194235801697," Fast Food, Burgers, Tacos"
Gourmet Oriental,4.0,204,Ventura,CA,ZmhyvoDOyOH5nrEJBw6i9Q,34.28143,-119.30172, Chinese
WaBa Grill,4.0,70,Santa Paula,CA,IZlw_gUgFzVjpjF6FTE8lQ,34.3454967,-119.0734702," Fast Food, Asian Fusion"
Barrera Restaurant Bakery,3.0,22,Oxnard,CA,OSbec60-MgKbgxnZl9RUUQ,34.19546,-119.18075," Mexican, Bakeries"
A-Burger,3.5,105,Oxnard,CA,y5cxX1hYPu-xptdAa5SSZg,34.20188,-119.17765," Burgers, Fast Food"
In-N-Out Burger,3.5,228,Oxnard,CA,ublpPGgHzQqoYR0Ntj67gw,34.235078,-119.17967," Burgers, Fast Food"
Taco Inn,4.0,47,Oxnard,CA,XM6h-wiA8dw6-TluHNk2Fw,34.2094565970872,-119.19383433573, Mexican
Bombay Bar & Grill,3.5,253,Ventura,CA,NMAHgzV6EH-SoekycjbAfg,34.2790073,-119.2932281," Bars, American (New), Burgers"
Applebee's Grill + Bar,2.5,256,Camarillo,CA,h-7wTgMmUTGbtCQweL_o-Q,34.218809,-119.074623," Sports Bars, Burgers, American (Traditional)"
Jack in the Box,2.0,35,Oxnard,CA,k3YOlWmZ6j3LM8XNPnqHbA,34.196549,-119.220744," Fast Food, Burgers, Tacos"
Cielito Lindo Cafe,3.5,8,Oxnard,CA,YS0LC7DQLbqOEgD4SpOQkA,34.1956,-119.17773," Mexican, Cafes"
Olive Garden Italian Restaurant,3.0,359,Oxnard,CA,qeIoIrtdTAH5kuroYKIGHA,34.2242577421177,-119.15242816471," Italian, Salad, Soup"
El Oaxaco,3.5,17,Oxnard,CA,t_bhF_rS2F6biDIcHFHFZg,34.1991349,-119.1802098, Mexican
McDonald's,1.5,125,Port Hueneme,CA,0GvN4XYelY4PorqlcUqRaw,34.1763205,-119.2088916," Fast Food, Burgers, Coffee & Tea"
Da Hickory House,3.5,113,Ventura,CA,Ho_bhRvRTGz5d4RzbdtA4A,34.277694,-119.161822, Barbeque
Thai Peru Restaurant,3.5,370,Camarillo,CA,rOAXe2wJYWQFbhzV1MQGBA,34.2157212,-119.0037749," Thai, Peruvian"
Dargan's Irish Pub and Restaurant,4.0,503,Ventura,CA,miOcSprp2HpxI8ZBLxAW4g,34.2809549,-119.2918076," Irish, Irish Pub, American (Traditional)"
Tacos Jerez,4.5,44,Oxnard,CA,iB6-DkyzZXoVDBjGSQEYyg,34.1545350834021,-119.178062302097," Food Trucks, Mexican"
Ric's Restaurant & Sports Lounge,4.0,298,Camarillo,CA,3gusRfn1boD5KkK6OSEzHw,34.2365167,-119.0377418," Sports Bars, American (New), Burgers"
Taco Bell,2.5,23,Oxnard,CA,qMtYFKcpZr9iMG3T9yBzcg,34.21075,-119.19459," Mexican, Fast Food"
Los Chicos,4.5,9,Oxnard,CA,PLeBUsyfA2z21O-Cog_1xA,34.18347,-119.16892," Street Vendors, Food Trucks, Tacos"
Ocotlan Restaurant,4.5,23,Oxnard,CA,Vv7gXCMbyWefYAoXhk-hOw,34.1964849,-119.1768676, Mexican
Crazy Greek,5.0,18,Oxnard,CA,qCU7S6SnrZdbVhenyl07Zw,34.23228902977002,-119.16834760331473," Food Trucks, Greek, Caterers"
Mariscos El Pulpo,4.0,63,Oxnard,CA,92aEEX6it-p_ri_Utz-lwg,34.167565625766194,-119.17714291084798," Seafood, Mexican, Latin American"
Yokozuna,3.5,203,Oxnard,CA,-iFlrqi0NCPFqyXWGkaEHA,34.2235909,-119.1774368," Sushi Bars, Japanese"
La Escondida,4.5,53,Ventura,CA,UTi_yMKBBmwLBDgWO6bVGw,34.2840701316486,-119.147458747029, Mexican
Kibo Sushi,4.0,561,Ventura,CA,V3T-5yWvjju-gWAI3VPTMw,34.272699,-119.260406," Japanese, Sushi Bars"
Tamarind Thai Cuisine,4.5,105,Camarillo,CA,3nZKeqsi1vW3ead9iYDnKg,34.222311,-119.068919, Thai
Subway,2.5,19,Oxnard,CA,r-vrMsu5HKFONeizdgojmg,34.1957506,-119.195149585914, Sandwiches
Monarcas Meat Market,4.5,82,Port Hueneme,CA,_c8RUy-gHg79SIVaWxjxhw,34.1779899597168,-119.19554901123," Meat Shops, Mexican"
Panda Express,2.0,15,Oxnard,CA,-cNHt4AZVDv1EMI1Zf_oZw,34.241697538356156,-119.18143756662724," Chinese, Fast Food"
Hector's Mexican Food,4.5,339,Camarillo,CA,FFgFt7Tefl8-7v7F_4n9IQ,34.2188,-119.03935, Mexican
Tacos El Trompito,3.0,28,Oxnard,CA,7LCeLvOlSvB1AqMQLOyNMA,34.1863,-119.17247, Tacos
Lalo's,4.0,258,Ventura,CA,-lRLKh3ub05QIEX2urFWdQ,34.2966502147004,-119.294185638428, Mexican
Maggie's On the Avenue,4.5,91,Ventura,CA,6XRnYbRzVXqjM08b-icBUg,34.32613,-119.29001, Mexican
Jesse's El Taco De Mexico,4.0,158,Oxnard,CA,m0OeaSOXjiGSqPIboYfi4w,34.1949051,-119.1777365, Mexican
Taco Mendoza,4.5,215,Ventura,CA,77Nyzqf35DbqHAgmaj-sdA,34.2534106776378,-119.202839352502, Tacos
Tacos El Vladis,5.0,28,Oxnard,CA,PoB22KuJqgj-vh_c8a3zrg,34.201393,-119.133743," Food Trucks, Tacos"
La Cosecha,3.5,56,Ventura,CA,c2TtrsFmR4EWEiHtQaAb-w,34.276404,-119.293928, Mexican
Little Caesars Pizza,2.0,51,Oxnard,CA,F5Oz7UgMxDvgN9Q5T3J4pA,34.2080399,-119.19414," Pizza, Fast Food"
Oh! Sushi,3.0,396,Oxnard,CA,cLmF1oBC6YUq7iXrgAPQcA,34.2212104797363,-119.159690856934," Japanese, Sushi Bars"
La Placita Restaurant,4.0,20,Oxnard,CA,dIerXhCEir5GlCvNZM72oQ,34.1964949,-119.1800781, Mexican
I Love Sushi,4.0,511,Ventura,CA,WqzxVZkExv2t6t6DL8ZW0w,34.2641198,-119.213948," Japanese, Sushi Bars"
La Mancha,3.5,70,Oxnard,CA,nryY4-Ysx_F--KXXh20cTg,34.237998,-119.168482," Mexican, Seafood"
Jersey Mike's Subs,3.0,107,Oxnard,CA,GDZ653_zzN6XEXh_gA5UmQ,34.18893525608238,-119.22261," Sandwiches, Fast Food, Delis"
Mi Pueblo Mexican Grill,3.5,162,Oxnard,CA,XPCji_aYwYKwRgVXfdTGGw,34.2257118,-119.1784134," Seafood, Mexican"
Rebecca's Juice Bar Y Cenaduria,4.0,42,Oxnard,CA,jhFrhlcyClKRSL0YUFdnUQ,34.1946127298145,-119.177585747221," Mexican, Juice Bars & Smoothies"
Tacos Solorio,5.0,1,Oxnard,CA,njGWV0QwflV9CRj5giArvw,34.18685157795638,-119.1811304201453," Food Trucks, Tacos"
Jungle Juice,3.5,104,Oxnard,CA,2YsaDoLf4HD60IMbiRRvCg,34.171194,-119.178237," Juice Bars & Smoothies, Sandwiches, Seafood"
Poke Rainbow,4.0,63,Ventura,CA,hPMpPHqI0lPUp0xnQ-nhoQ,34.266799,-119.246092," Japanese, Poke, Seafood"
Casa del Rio,4.5,147,Ventura,CA,BkLaP0T07ffxGYN4OFe1UA,34.28362,-119.15055, Mexican
Chanoy Mexican Grill,4.0,6,Oxnard,CA,NbVgAlRFHIHom-IYgUgSKQ,34.2207275659387,-119.19393774122, Mexican
Tacos El Guero,4.0,79,Oxnard,CA,--6025Yy-s3UY96QCX3Lbw,34.243561,-119.16381," Food Trucks, Tacos"
Spencer Makenzie's,3.5,284,Camarillo,CA,IZji9_NyjeiiqDBRTpVksA,34.21965,-119.05147," Seafood, Tacos, Fish & Chips"
Japan Cafe,3.0,15,Camarillo,CA,1CDwEPbu9TUnNe2vJ1jbfA,34.2178454,-119.0605105," Japanese, Cafes"
City Bowl Express,3.0,8,Oxnard,CA,-v2mcRMbnospJoW1Sfp6NA,34.16733778637,-119.177960586521, Chinese
Las Playas de Don Arturo,4.0,36,Oxnard,CA,sU1YCbW1AlmjRwq_0ryU4A,34.15457,-119.18231," Mexican, Seafood"
Super Taco,4.0,60,Oxnard,CA,fKNhhU-ue4j49I1gi9lQJw,34.1974182128906,-119.176155090332, Mexican
Chicago Deli & Mini Mart,3.5,5,Oxnard,CA,k_tRia5gkBi-floaVu9fUg,34.2200631,-119.1943612, Delis
El Pollo Norteno,4.0,129,Oxnard,CA,z2iMc7hmPFzL_5GhQNhWyw,34.1869,-119.17324," Mexican, Fast Food"
La Rancherita Mexican Food,4.5,6,Oxnard,CA,YyxwuFIFNcbTZG3F78LaJw,34.2027854919434,-119.178886413574," Mexican, Grocery"
IHOP,3.0,82,PORT HUENEME,CA,SFFLXfi7C322AaK1c4jgBg,34.176093,-119.22119," American (Traditional), Breakfast & Brunch, Burgers"
Tacos Al Vapor El Mocho,5.0,4,Oxnard,CA,MqdyWryBS7vm3fJ0gTUP9A,34.221316,-119.1779255," Food Trucks, Tacos, Seafood"
Ruby's Cafe of Oxnard,3.0,63,Oxnard,CA,RlLP5nU5kn0NGzm1XKKE9A,34.1991828,-119.1771557, Mexican
El Burrito De Mexico,3.5,155,Port Hueneme,CA,R-SA31Eg5C3pPt5u_XvQ7A,34.17638,-119.21025, Mexican
Lupita's Royal Host,3.5,10,Oxnard,CA,T-ok4GD-7WcvId-TxHXtTg,34.1962013244629,-119.160377502441, Mexican
Rubio's Coastal Grill,4.0,80,Oxnard,CA,dnV999RsiwTyycZJnr1DbQ,34.22129,-119.15973," Mexican, Seafood, Salad"
El Pollo Loco,2.0,66,Oxnard,CA,zHTSnkTfNWAc_jDiwqwN_Q,34.19721696533633,-119.21988917202647," Fast Food, Mexican"
The Tower Club,3.5,30,Oxnard,CA,VRmpwLNVcOl4-4zdWBjBlw,34.22813,-119.174788," American (New), Bars, Wedding Planning"
WaBa Grill,3.0,91,Ventura,CA,hnFWRkguQ94pG9eD7Br91A,34.25941615,-119.23376294," Fast Food, Asian Fusion"
The Copper Coffee Pot Cafe,4.5,39,Ventura,CA,iJFsrFZ-RBrh6cLk6NuEWQ,34.27635,-119.26564," Coffee & Tea, Breakfast & Brunch, Juice Bars & Smoothies"
Surfers Point Cafe,4.0,19,Ventura,CA,B08PASyIpq2kgGP2KiuhYQ,34.278003754112035,-119.2975805," Coffee & Tea, Cafes, Breakfast & Brunch"
Baja Bay Surf 'n Taco,4.0,244,Ventura,CA,bYCGPGR4l1tlUAG0LvSN5w,34.2404977,-119.26457877607416, Tacos
La Huerta Juice Bar,4.5,135,Oxnard,CA,XjIyOS7_e9kNjdPfzGSl2Q,34.2374641,-119.1688905," Mexican, Juice Bars & Smoothies"
Ottavio's Italian Restaurant,3.5,404,Camarillo,CA,dc1RW4UZbbpkmVl5v_VD8A,34.216949007445045,-119.04888922289996," Italian, Sandwiches, Bars"
Taqueria El Tapatio,3.0,64,Oxnard,CA,BY1NxtXJ7gWKWnkuS0AjAA,34.1768101,-119.1773451, Mexican
Oxnard College Condor Cafe,4.0,8,Oxnard,CA,-3WgHA5ISr1EVyn7cyoOCw,34.1631626,-119.1593158, Cafeteria
A Bar Called Country,2.5,18,Ventura,CA,Fk5uSa8Fa2t3DOOVFEZt_Q,34.2798,-119.29743," Bars, American (New)"
Victoria Pub & Grill,4.0,197,Ventura,CA,9xX_25OL2u9xFJbTgWQ7LQ,34.262429,-119.212696," Pubs, American (Traditional), Wine Bars"
Birria 2 go,3.5,35,Oxnard,CA,m6K-j86qflU97-fMyd1OCQ,34.21604413450934,-119.17756957302852," Food Trucks, Tacos"
Chipotle Mexican Grill,2.5,48,Oxnard,CA,8Dgt2RNW40LyXdl13GKAIQ,34.189584,-119.221602," Mexican, Fast Food"
Gold Coast Beestro,2.0,10,Port Hueneme,CA,UXBETBSlpc4f7FMDrlsFAA,34.164186127402,-119.201707676607," American (New), Coffee & Tea"
Fosters Freeze,4.0,108,Santa Paula,CA,Y1DO_oGVMkRciupfTFaNfQ,34.35016,-119.06113," Ice Cream & Frozen Yogurt, Burgers, Juice Bars & Smoothies"
Allison's Country Cafe,4.0,626,Ventura,CA,aOyMgLjF_S6I5MQ4OHJxpA,34.27326,-119.24923," Sandwiches, Breakfast & Brunch, Coffee & Tea"
Lalo's Family Restaurant,3.0,107,Camarillo,CA,RPAPubfey33XwTFDiWhOOA,34.218095482526,-119.044173583388," Mexican, Seafood, Cocktail Bars"
The Patio Restaurant,3.5,162,Ventura,CA,yU2Lq9vIS8EBB12z7JiQrg,34.244697,-119.198124," Breakfast & Brunch, Burgers"
Liz's Kitchen Mexican Food,4.5,6,Oxnard,CA,PKiRG4LSAFt7PA1qQ3ybog,34.2028302895476,-119.1895770592564," Food Trucks, Mexican"
Tacos El Caporal,4.5,64,Oxnard,CA,wib75UXatDUv1lAXf0Oc2g,34.2225602535835,-119.13440036841," Food Trucks, Mexican"
Code 3 Concessions,2.5,6,Oxnard,CA,WA1L2Bq0ZeyZjDf08hupdA,34.2054029,-119.1681373," Food Trucks, Hot Dogs"
Jolene's Wings + Beer,2.5,3,Oxnard,CA,7ZVRN5RWYza5asH57yDnHw,34.239302,-119.17859, Chicken Wings
Cemitas Poblanas La Paloma,5.0,1,Oxnard,CA,3XKkc9e_tR6FY9TOneln1w,34.1836859733654,-119.169341089734," Mexican, Food Trucks"
Olas De Carlos Surf Grill,4.0,509,Camarillo,CA,4QUspXkOeS2LbxIQsCnAvg,34.21695,-119.04563, Mexican
Vaquero Y Mar,4.0,37,Ventura,CA,lFS7hMQ1cz95mYdj8EAp2Q,34.27852,-119.29401," Mexican, Comfort Food, Seafood"
Bahia Del Mar Resturant,4.0,35,Oxnard,CA,M6MVNY28QP7cdUsJ8SoM9A,34.19941,-119.17769," Mexican, Seafood, Breakfast & Brunch"
La Parrilla,4.0,359,Ventura,CA,jwVEzktD27XoW3Hl1Bd4kQ,34.2762,-119.23899," Mexican, Soup"
Jasmine Thai Restaurant,3.5,331,Ventura,CA,g5Dw-CGcB6gHM7yDGmFLXg,34.26449803056671,-119.21271722590127, Thai
Original Tommy's World Famous Hamburgers,3.0,172,Ventura,CA,TNotosu4O9UcfH7jR805vg,34.2535185789501,-119.213783740997," Burgers, Fast Food"
Blaze Pizza,4.0,228,Oxnard,CA,9lXRpQS1WrZIbwXcLqeKlw,34.233335,-119.177638," Salad, Fast Food, Pizza"
Chinese Combo 1,3.5,5,Oxnard,CA,LgnM4LIjLvA5nlBQPWP1yA,34.175175,-119.179332, Chinese
Los Comales Mexican Food,4.5,96,Ventura,CA,bntGdoD7_BZMnFcNB_ronA,34.2829933166504,-119.149627685547, Mexican
Super Buffet King,2.0,3,Oxnard,CA,VmbM8PBIfcScX8P0xkZ9ig,34.175991,-119.192642, Chinese
Presto Pasta,4.0,306,Camarillo,CA,XE1zOESgiqGsQ7F2NUhECg,34.218210954108,-119.047437854682," Italian, Pizza"
The Habit Burger Grill,3.5,151,Oxnard,CA,UAWJQZ77udhsvleJSwEW2Q,34.2276453,-119.1762393," Burgers, Sandwiches, Salad"
Main Street Meats,4.5,116,Ventura,CA,qZoPjD3G_BKm42KWcD3QqA,34.27048,-119.2548," Butcher, Meat Shops, Delis"
Meridians Eatery,4.0,256,Ventura,CA,17yp_La6nSiR4aEFGcqgNA,34.2634703846208,-119.270511903844," Italian, Pizza, Sandwiches"
Five Guys,3.0,218,Oxnard,CA,Qqt2wF6arP59a2nrXvynKg,34.2409623,-119.1788171," Burgers, Fast Food"
Pick Up Stix Fresh Asian Flavors,3.5,109,Oxnard,CA,xkWLVQQvnVKy8pUR0w9hPQ,34.23321375438214,-119.1781501," Chinese, Asian Fusion"
Pepe's Mexican Food,3.5,185,Oxnard,CA,9dLqiGJ8myxcnqux5lQbRA,34.15806,-119.22136, Mexican
Nancy's Restaurant,4.0,43,Oxnard,CA,7ABkO4vXKXe5w5RaDvPrPQ,34.1554152,-119.1804751," Mexican, Breakfast & Brunch"
De La Cruz Authentic Mexican Cuisine,4.0,188,Ventura,CA,2ZETexztX9NuOk0mSt1F2g,34.25665,-119.2354, Mexican
Peking Inn Restaurant,4.0,334,Camarillo,CA,LBYf-WDBsLxF8eP0ca-6AQ,34.2195207656251,-119.054181575775, Dim Sum
Los Arcos Restaurant,3.5,22,Santa Paula,CA,7ISN6Ao8shBFirLLgLl-sQ,34.35359288226722,-119.06032529265035, Mexican
Fresh Burrito Mexican Grill,4.5,168,Ventura,CA,3_ERMkhhLLSFgjpHCtdIbQ,34.248445,-119.197069," Mexican, Latin American, Breakfast & Brunch"
La Huerta Restaurant,3.0,48,Oxnard,CA,lUmcLduwrZ-v33wX6QMM7A,34.2363819666166,-119.169624522328, Mexican
Red Lobster,3.0,256,Oxnard,CA,Nx9H_0_RPqia-Wtuf9TXzg,34.224549,-119.154709," Seafood, American (Traditional)"
Golden Egg Cafe,4.0,339,Ventura,CA,Cjz0_cMknhtdS5GhWDlkGQ,34.2780874,-119.2698975," Breakfast & Brunch, Coffee & Tea"
Karina's Mexican Restaurant,4.0,62,Ventura,CA,ADJ4zx3UTYNvIaciEzwesw,34.27896,-119.16179, Mexican
Oh My Gosh Hot Dogs,4.5,14,Oxnard,CA,UBYBFDD3MCCpkQ3NweDPJw,34.2471389770508,-119.184455871582," Street Vendors, Hot Dogs"
Tacos Mi Pueblo,3.0,100,Oxnard,CA,YSNNW4iH5iwrqXl1LUx8rg,34.1749305725098,-119.160659790039, Mexican
Denny's,2.5,97,Santa Paula,CA,ofdLuRmNuSf_CwhPRVL5Lw,34.346245,-119.06895," American (Traditional), Diners, Breakfast & Brunch"
WaBa Grill,3.5,76,Oxnard,CA,xrihVR5lQD3RqUTvSEilCA,34.17490817,-119.16077448," Fast Food, Asian Fusion"
Tortilla's Grill and Cantina,4.0,88,Camarillo,CA,8nypeUEii6U08YbALIj-pg,34.16299404889328,-119.03932949235437, Mexican
KFC,2.0,62,Port Hueneme,CA,ZLRmbNYX6v4fXtmsUYrJOw,34.1760748115913,-119.195586399263," Fast Food, Chicken Wings, Chicken Shop"
Taqueria Cuernavaca Express,4.5,10,Ventura,CA,7doozq-y3_T20xiLjUsD2Q,34.28099558635492,-119.2912214059924, Tacos
Pizza Hut,2.0,46,Oxnard,CA,K2zrOMhR36Mkt4DDMY_iKw,34.2097165320278,-119.194130520368," Pizza, Chicken Wings, Fast Food"
Popeyes Louisiana Kitchen,2.5,141,Oxnard,CA,CDKc4-vI6oFbO2IMcabgIw,34.219522,-119.19406," Fast Food, Chicken Wings"
Downtown Express,2.5,6,Oxnard,CA,z9Q7ZcRBLMgKHIqbG3nqXg,34.1973926,-119.1772051, Chinese
Arco Iris Juice Bar & Restaurant,3.0,52,Oxnard,CA,0_TAIPTRF1JR6FdY1OhMIw,34.1959915161133,-119.17700958252," Juice Bars & Smoothies, Mexican, Sandwiches"
Ameci Pizza & Pasta - Oxnard North,3.0,101,Oxnard,CA,TQ8rPREBUuQhyRbdLueCOA,34.2193298339844,-119.160110473633," Pizza, Italian, Chicken Wings"
Toppers Pizza Place,4.0,122,Ventura,CA,mJFwsD2Fj3SHh8vbWeZmSA,34.276899,-119.2843508," Pizza, Bars, Sandwiches"
Don Lalo's Mexican Food,4.5,56,Ventura,CA,MrBS5a6YOzUbIU76tpTLuA,34.24911325251353,-119.22682669673624, Mexican
Village Mart,4.0,36,Camarillo,CA,CcCfKwlrdyFC6eiCJna-HA,34.2228240966797,-119.068893432617," Beer, Wine & Spirits, Middle Eastern, Mediterranean"
El Taco Loco,4.5,8,Oxnard,CA,lZV01xRpz_K8HEYGPyU3RA,34.2377433776855,-119.169372558594," Food Trucks, Mexican"
Taco Bell,2.5,37,Port Hueneme,CA,eS2g8RfplgLphOmgkaQS9A,34.17566,-119.21083," Fast Food, Mexican"
Casa Lopez Mexican Restaurant,2.0,21,Oxnard,CA,rafsTRVMUSbCKbXP1XD9tQ,34.19988,-119.17891, Mexican
La Fonda Del Rey,2.5,30,Oxnard,CA,iwylhW6YCN3_66AUEmNAlw,34.198281,-119.1787542, Mexican
La Palapa,3.5,50,Oxnard,CA,AjS52GEMjVzK6UhUTjar-w,34.23548,-119.17109," Mexican, Juice Bars & Smoothies"
Garden Grille & Bar,3.5,15,Oxnard,CA,2ILDicsuyesdIXZsKzEKsw,34.2212785,-119.1443148," Salad, Cocktail Bars, Sandwiches"
Jack in the Box,1.5,49,Oxnard,CA,yYgkwGBDyyC-ZpBcjzDKfA,34.1745283,-119.1596658," Fast Food, Burgers, Tacos"
American Pizza,4.0,49,Oxnard,CA,ZmFhlmk5Lf4r438p2_wlUA,34.1731150200323,-119.178349077702, Pizza
Playa Azul,5.0,4,Oxnard,CA,ChNmfd6mPKbHnwRGsqG3hA,34.2040845751762,-119.175306782126, Mexican
Island Pacific Supermarket - Oxnard,3.0,108,Oxnard,CA,CkDT1QTpEXtygEDxUw5bCA,34.156337,-119.160724," Filipino, Seafood Markets, International Grocery"
La Bonita Taco Trailer,2.5,16,Oxnard,CA,ZjjH9zK0yZE049IIdfbh4w,34.1773891229301,-119.17706880373," Food Trucks, Tacos"
Panda Express,2.5,79,Port Hueneme,CA,OOKsyBa_2_GwT4TTmZgGPw,34.1761949,-119.2184075," Chinese, Fast Food"
Del's Pizza,3.0,16,Oxnard,CA,hhVKwwIbx2dTJTLq72YkJA,34.1958776,-119.1770849, Pizza
Panda Express,2.0,64,Oxnard,CA,c0YFaNJPs4jylc_OODGLsA,34.1737458011308,-119.161145749433," Chinese, Fast Food"
Poke n’ Ramen 360,4.0,16,Ventura,CA,TCMyhQzq-tp5ua7wYja-fQ,34.268511895993676,-119.24860060728251, Japanese
Burger King,1.5,49,Oxnard,CA,SSFR-9cdvzmZ7AEhpO3bXA,34.176429973780444,-119.194589339895," Burgers, Fast Food"
Lalo's Jr Fast Food,4.0,40,Ventura,CA,2-9wz9tA4bHvn6Biba7rQg,34.278158,-119.162478," Mexican, Breakfast & Brunch"
Gonzalez Restaurant,4.5,4,Oxnard,CA,nc6I0a9L-MeAGGJMVpIDMg,34.1983195,-119.1772051, Mexican
Happy Place Pizza,3.0,7,Oxnard,CA,mxhcVYeHJ13TbxOreMXCPA,34.1872739738951,-119.177878350019, Pizza
Scooters BBQ & Catering,4.5,22,Ventura,CA,aj5YlNGO0ZX9w0ZqMOhmGg,34.248871,-119.226049," Caterers, Barbeque"
Blaze Pizza,4.0,45,Ventura,CA,5QnjDXMN-GgsZCE74gL_hA,34.26041,-119.23395851, Pizza
Lighthouse Cafe,3.0,3,Camarillo,CA,BKyKZzBCeCzotLTOgVTz_w,34.162122,-119.04349," Salad, Sandwiches, Burgers"
Eggs N Things,3.5,403,Camarillo,CA,TECIeEkLXx9hhGmQrwVDuA,34.2213910394688,-119.067911702628, Breakfast & Brunch
New China Wok,2.5,18,Santa Paula,CA,S6mS8_Kviy74iPhcAzcecw,34.3440032827133,-119.08080728422233, Chinese
Benjamin's Catering Truck,5.0,2,Oxnard,CA,oAEi5d4yWeIxWplRIAPD6g,34.217464,-119.143517, Food Stands
Domino's Pizza,1.5,46,Oxnard,CA,1jW-QIDZoy0dBXh_VRMC8Q,34.1888681,-119.176553," Pizza, Chicken Wings, Sandwiches"
La Villa 805,5.0,10,Oxnard,CA,dcosLlwxEMfNtk7CjIVFiQ,34.2190749,-119.1537499," Mexican, Food Trucks"
Taco Bell,2.0,37,Oxnard,CA,TaU7IMopPaQtjJ68tMStTQ,34.17391,-119.17954," Mexican, Fast Food"
Mastro's Deli,4.5,39,Ventura,CA,GA02WFzLutVL_-Z6uNNX-g,34.25684,-119.24175, Delis
Yolanda's Mexican cafe,4.0,316,Camarillo,CA,AAubiCag3KvikcaIF9SKGg,34.2216128110886,-119.067904427648," Mexican, Desserts, Breakfast & Brunch"
Masa Sushi,3.5,256,Ventura,CA,0pVWFlN4n5UZmd9U3GleGw,34.2807025658401,-119.292983338237," Japanese, Sushi Bars"
Snapper Jack's Taco Shack,4.0,417,Ventura,CA,TRFU1gD5_TPtjKOHdxOtfA,34.27594,-119.22543, Mexican
Jimmy John's,3.0,75,Oxnard,CA,eIH-hrp_pIKXUxC73pTkiQ,34.2217338,-119.1574513," Sandwiches, Fast Food, Delis"
Good Morning Cafe,4.5,620,Camarillo,CA,9xi7uDOAebpq99N-DBn2Vg,34.21999,-119.04096," Cafes, American (Traditional), Mexican"
Antojitos Mexicanos El Hidalguense,4.0,4,Oxnard,CA,8WR-fhe7xtXNY-vB3ji7Vw,34.189788,-119.1766285," Food Trucks, Tacos"
Busy Bee Cafe,3.5,481,Ventura,CA,HAOzB7qdVSV-6Cs15EBhPQ,34.28053,-119.29352," Diners, American (Traditional), Breakfast & Brunch"
Cronies Sports Grill,4.0,136,Ventura,CA,qQgUo9frOEnqwMKg_bU4PQ,34.2485,-119.197071," American (Traditional), Sports Bars, Breakfast & Brunch"
Wingstop,2.5,112,Ventura,CA,2Elto-dBcIxOnBdQ0mOYvA,34.2645449062101,-119.212626703084, Chicken Wings
Bar Rincon,3.5,53,Oxnard,CA,NGM59peCpFQIPkoiTP-rGg,34.24025699,-119.1793984," American (Traditional), Beer Bar"
Tortas La Mancha,2.5,5,Oxnard,CA,QkGulaFiZ6iwVLhwDXievg,34.1748409,-119.1777649, Mexican
Puerto Vallarta Seafood Restaurant,5.0,1,Oxnard,CA,x5qsMCruhx5SG64ykJwJLA,34.1721572875977,-119.178283691406, Restaurants
Popeyes Louisiana Kitchen,2.0,84,Oxnard,CA,ThKIrMEtyRm8mRbIKj75Pg,34.1739232,-119.1778049," Fast Food, Chicken Wings"
Juarez Tacos,3.0,10,Oxnard,CA,8nWFY75jJTOn2A_avK4VQw,34.14804882012285,-119.1822630022963," Tacos, Food Trucks"
Nancy's Bakery & Deli,4.0,22,Oxnard,CA,g6L9pHqNZgD3hhzSS6qguQ,34.16151,-119.177," Bakeries, Coffee & Tea, Delis"
Birria El Chava 805,5.0,1,Oxnard,CA,aLtdtdvqwwwHQDcDqSadPg,34.19185,-119.17819," Tacos, Food Trucks"
Hill Street Cafe & Catering,3.5,198,Ventura,CA,tx_E1Zs7VLbRp3oLD-Tu7A,34.2677230834961,-119.206413269043," Breakfast & Brunch, American (Traditional)"
California Pizza Kitchen,3.0,199,Ventura,CA,yXBfX8AvB7Jnmxflp398QQ,34.26729986,-119.248708," Pizza, American (New), Salad"
